,"id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z"
1010,"1011,-1.1054826,-0.029798288,-0.21263337,-0.29829285,-2.9199474,9.3571005,0.0019727398,0.003421687,0.002120722,0.005217703,-0.002249495,0.00268069"
1011,"1012,-1.1054826,-0.029798288,-0.21263337,-0.29748523,-2.9197326,9.357193,0.00014052977,-0.0020398109,-0.0016916804,-0.0049503706,-0.0051562814,0.00513069"
1012,"1013,-1.1054826,-0.029798288,-0.21263337,-0.29748523,-2.9197326,9.357193,0.00014052977,-0.0020398109,-0.0016916804,-0.0049503706,-0.0051562814,0.00513069"
1013,"1014,-1.1054826,-0.029798288,-0.21263337,-0.29748523,-2.9197326,9.357193,0.00014052977,-0.0020398109,-0.0016916804,-0.0049503706,-0.0051562814,0.00513069"
1014,"1015,-1.1054826,-0.029798288,-0.21263337,-0.29748523,-2.9197326,9.357193,0.00014052977,-0.0020398109,-0.0016916804,-0.0049503706,-0.0051562814,0.00513069"
1015,"1016,-1.1054826,-0.029798288,-0.21263337,-0.29748523,-2.9197326,9.357193,0.00014052977,-0.0020398109,-0.0016916804,-0.0049503706,-0.0051562814,0.00513069"
1016,"1017,-1.1054826,-0.029798288,-0.21263337,-0.29748523,-2.9197326,9.357193,0.00014052977,-0.0020398109,-0.0016916804,-0.0049503706,-0.0051562814,0.00513069"
1017,"1018,-1.1054826,-0.029798288,-0.21263337,-0.29748523,-2.9197326,9.357193,0.00014052977,-0.0020398109,-0.0016916804,-0.0049503706,-0.0051562814,0.00513069"
1018,"1019,-1.1054826,-0.029798288,-0.21263337,-0.2979346,-2.9201186,9.357058,-0.00012349586,-0.0021611776,-0.0016501602,0.002813649,-0.0008026029,0.01048614"
1019,"1020,-1.1054826,-0.029798288,-0.21263337,-0.2979346,-2.9201186,9.357058,-0.00012349586,-0.0021611776,-0.0016501602,0.002813649,-0.0008026029,0.01048614"
1020,"1021,-1.1054826,-0.029798288,-0.21263337,-0.2979346,-2.9201186,9.357058,-0.00012349586,-0.0021611776,-0.0016501602,0.002813649,-0.0008026029,0.01048614"
1021,"1022,-1.1054826,-0.029798288,-0.21263337,-0.2979346,-2.9201186,9.357058,-0.00012349586,-0.0021611776,-0.0016501602,0.002813649,-0.0008026029,0.01048614"
1022,"1023,-1.1054826,-0.029798288,-0.21263337,-0.2979346,-2.9201186,9.357058,-0.00012349586,-0.0021611776,-0.0016501602,0.002813649,-0.0008026029,0.01048614"
1023,"1024,-1.1054826,-0.029798288,-0.21263337,-0.2979346,-2.9201186,9.357058,-0.00012349586,-0.0021611776,-0.0016501602,0.002813649,-0.0008026029,0.01048614"
1024,"1025,-1.1054826,-0.029798288,-0.21263337,-0.29827872,-2.9197462,9.357162,0.00012775433,-0.0022261194,-0.0034067824,-0.0006382284,-0.019801088,0.0026870088"
1025,"1026,-1.1054826,-0.029798288,-0.21263337,-0.29827872,-2.9197462,9.357162,0.00012775433,-0.0022261194,-0.0034067824,-0.0006382284,-0.019801088,0.0026870088"
1026,"1027,-1.1054826,-0.029798288,-0.21263337,-0.29827872,-2.9197462,9.357162,0.00012775433,-0.0022261194,-0.0034067824,-0.0006382284,-0.019801088,0.0026870088"
1027,"1028,-1.1054826,-0.029798288,-0.21263337,-0.29827872,-2.9197462,9.357162,0.00012775433,-0.0022261194,-0.0034067824,-0.0006382284,-0.019801088,0.0026870088"
1028,"1029,-1.1054826,-0.029798288,-0.21263337,-0.29827872,-2.9197462,9.357162,0.00012775433,-0.0022261194,-0.0034067824,-0.0006382284,-0.019801088,0.0026870088"
1029,"1030,-1.1054826,-0.029798288,-0.21263337,-0.29827872,-2.9197462,9.357162,0.00012775433,-0.0022261194,-0.0034067824,-0.0006382284,-0.019801088,0.0026870088"
1030,"1031,-1.1054826,-0.029798288,-0.21263337,-0.29800802,-2.9201703,9.357039,-0.003961449,-0.00080485235,0.0031853416,-0.0040274328,-0.009593929,-0.001230444"
1031,"1032,-1.1054826,-0.029798288,-0.21263337,-0.29800802,-2.9201703,9.357039,-0.003961449,-0.00080485235,0.0031853416,-0.0040274328,-0.009593929,-0.001230444"
1032,"1033,-1.1054826,-0.029798288,-0.21263337,-0.29800802,-2.9201703,9.357039,-0.003961449,-0.00080485235,0.0031853416,-0.0040274328,-0.009593929,-0.001230444"
1033,"1034,-1.1054826,-0.029798288,-0.21263337,-0.29800802,-2.9201703,9.357039,-0.003961449,-0.00080485235,0.0031853416,-0.0040274328,-0.009593929,-0.001230444"
1034,"1035,-1.1054826,-0.029798288,-0.21263337,-0.29800802,-2.9201703,9.357039,-0.003961449,-0.00080485235,0.0031853416,-0.0040274328,-0.009593929,-0.001230444"
1035,"1036,-1.1054826,-0.029798288,-0.21263337,-0.29800802,-2.9201703,9.357039,-0.003961449,-0.00080485235,0.0031853416,-0.0040274328,-0.009593929,-0.001230444"
1036,"1037,-1.1054826,-0.029798288,-0.21263337,-0.29701194,-2.920983,9.356817,-0.00031512737,-0.0010986873,-0.0030927197,-0.014176292,-0.0077243242,0.0011874752"
1037,"1038,-1.1054826,-0.029798288,-0.21263337,-0.29701194,-2.920983,9.356817,-0.00031512737,-0.0010986873,-0.0030927197,-0.014176292,-0.0077243242,0.0011874752"
1038,"1039,-1.1054826,-0.029798288,-0.21263337,-0.29701194,-2.920983,9.356817,-0.00031512737,-0.0010986873,-0.0030927197,-0.014176292,-0.0077243242,0.0011874752"
1039,"1040,-1.1054826,-0.029798288,-0.21263337,-0.29701194,-2.920983,9.356817,-0.00031512737,-0.0010986873,-0.0030927197,-0.014176292,-0.0077243242,0.0011874752"
1040,"1041,-1.1054826,-0.029798288,-0.21263337,-0.29701194,-2.920983,9.356817,-0.00031512737,-0.0010986873,-0.0030927197,-0.014176292,-0.0077243242,0.0011874752"
1041,"1042,-1.1054826,-0.029798288,-0.21263337,-0.29701194,-2.920983,9.356817,-0.00031512737,-0.0010986873,-0.0030927197,-0.014176292,-0.0077243242,0.0011874752"
1042,"1043,-1.1054826,-0.029798288,-0.21263337,-0.29701194,-2.920983,9.356817,-0.00031512737,-0.0010986873,-0.0030927197,-0.014176292,-0.0077243242,0.0011874752"
1043,"1044,-1.1054826,-0.029798288,-0.21263337,-0.2972103,-2.9214334,9.35667,0.0026423857,0.0027509767,-0.001465981,-0.014684628,-0.013627602,0.006053644"
1044,"1045,-1.1054826,-0.029798288,-0.21263337,-0.2972103,-2.9214334,9.35667,0.0026423857,0.0027509767,-0.001465981,-0.014684628,-0.013627602,0.006053644"
1045,"1046,-1.1054826,-0.029798288,-0.21263337,-0.2972103,-2.9214334,9.35667,0.0026423857,0.0027509767,-0.001465981,-0.014684628,-0.013627602,0.006053644"
1046,"1047,-1.1054826,-0.029798288,-0.21263337,-0.2972103,-2.9214334,9.35667,0.0026423857,0.0027509767,-0.001465981,-0.014684628,-0.013627602,0.006053644"
1047,"1048,-1.1054826,-0.029798288,-0.21263337,-0.2972103,-2.9214334,9.35667,0.0026423857,0.0027509767,-0.001465981,-0.014684628,-0.013627602,0.006053644"
1048,"1049,-1.1054826,-0.029798288,-0.21263337,-0.2972103,-2.9214334,9.35667,0.0026423857,0.0027509767,-0.001465981,-0.014684628,-0.013627602,0.006053644"
1049,"1050,-1.1054826,-0.029798288,-0.21263337,-0.2972103,-2.9214334,9.35667,0.0026423857,0.0027509767,-0.001465981,-0.014684628,-0.013627602,0.006053644"
1050,"1051,-1.1054826,-0.029798288,-0.21263337,-0.29712078,-2.9218347,9.356548,-0.0009123789,-0.0041988594,0.0024433017,-0.008330017,-0.006346795,0.007993657"
1051,"1052,-1.1054826,-0.029798288,-0.21263337,-0.29712078,-2.9218347,9.356548,-0.0009123789,-0.0041988594,0.0024433017,-0.008330017,-0.006346795,0.007993657"
1052,"1053,-1.1054826,-0.029798288,-0.21263337,-0.29712078,-2.9218347,9.356548,-0.0009123789,-0.0041988594,0.0024433017,-0.008330017,-0.006346795,0.007993657"
1053,"1054,-1.1054826,-0.029798288,-0.21263337,-0.29712078,-2.9218347,9.356548,-0.0009123789,-0.0041988594,0.0024433017,-0.008330017,-0.006346795,0.007993657"
1054,"1055,-1.1054826,-0.029798288,-0.21263337,-0.29712078,-2.9218347,9.356548,-0.0009123789,-0.0041988594,0.0024433017,-0.008330017,-0.006346795,0.007993657"
1055,"1056,-1.1054826,-0.029798288,-0.21263337,-0.29712078,-2.9218347,9.356548,-0.0009123789,-0.0041988594,0.0024433017,-0.008330017,-0.006346795,0.007993657"
1056,"1057,-1.1054826,-0.029798288,-0.21263337,-0.29712078,-2.9218347,9.356548,-0.0009123789,-0.0041988594,0.0024433017,-0.008330017,-0.006346795,0.007993657"
1057,"1058,-1.1054826,-0.029798288,-0.21263337,-0.29538202,-2.9216688,9.356655,-0.00063770707,-0.0013233221,-0.0041371114,-0.0018072905,-0.0014487391,0.0016590627"
1058,"1059,-1.1054826,-0.029798288,-0.21263337,-0.29538202,-2.9216688,9.356655,-0.00063770707,-0.0013233221,-0.0041371114,-0.0018072905,-0.0014487391,0.0016590627"
1059,"1060,-1.1054826,-0.029798288,-0.21263337,-0.29538202,-2.9216688,9.356655,-0.00063770707,-0.0013233221,-0.0041371114,-0.0018072905,-0.0014487391,0.0016590627"
1060,"1061,-1.1054826,-0.029798288,-0.21263337,-0.29538202,-2.9216688,9.356655,-0.00063770707,-0.0013233221,-0.0041371114,-0.0018072905,-0.0014487391,0.0016590627"
1061,"1062,-1.1054826,-0.029798288,-0.21263337,-0.29538202,-2.9216688,9.356655,-0.00063770707,-0.0013233221,-0.0041371114,-0.0018072905,-0.0014487391,0.0016590627"
1062,"1063,-1.1054826,-0.029798288,-0.21263337,-0.29538202,-2.9216688,9.356655,-0.00063770707,-0.0013233221,-0.0041371114,-0.0018072905,-0.0014487391,0.0016590627"
1063,"1064,-1.1054826,-0.029798288,-0.21263337,-0.29538202,-2.9216688,9.356655,-0.00063770707,-0.0013233221,-0.0041371114,-0.0018072905,-0.0014487391,0.0016590627"
1064,"1065,-1.1054826,-0.029798288,-0.21263337,-0.29308492,-2.9219098,9.356651,0.003998711,0.0048078215,0.00071755354,-0.004989931,-0.0029376522,0.004587358"
1065,"1066,-1.1054826,-0.029798288,-0.21263337,-0.29308492,-2.9219098,9.356651,0.003998711,0.0048078215,0.00071755354,-0.004989931,-0.0029376522,0.004587358"
1066,"1067,-1.1054826,-0.029798288,-0.21263337,-0.29308492,-2.9219098,9.356651,0.003998711,0.0048078215,0.00071755354,-0.004989931,-0.0029376522,0.004587358"
1067,"1068,-1.1054826,-0.029798288,-0.21263337,-0.29308492,-2.9219098,9.356651,0.003998711,0.0048078215,0.00071755354,-0.004989931,-0.0029376522,0.004587358"
1068,"1069,-1.1054826,-0.029798288,-0.21263337,-0.29308492,-2.9219098,9.356651,0.003998711,0.0048078215,0.00071755354,-0.004989931,-0.0029376522,0.004587358"
1069,"1070,-1.1054826,-0.029798288,-0.21263337,-0.29308492,-2.9219098,9.356651,0.003998711,0.0048078215,0.00071755354,-0.004989931,-0.0029376522,0.004587358"
1070,"1071,-1.1054826,-0.029798288,-0.21263337,-0.2907564,-2.9215837,9.356826,-0.0031661782,-0.0013488729,0.0025731854,-0.0076812534,-0.0038806328,0.00606949"
1071,"1072,-1.1054826,-0.029798288,-0.21263337,-0.2907564,-2.9215837,9.356826,-0.0031661782,-0.0013488729,0.0025731854,-0.0076812534,-0.0038806328,0.00606949"
1072,"1073,-1.1054826,-0.029798288,-0.21263337,-0.2907564,-2.9215837,9.356826,-0.0031661782,-0.0013488729,0.0025731854,-0.0076812534,-0.0038806328,0.00606949"
1073,"1074,-1.1054826,-0.029798288,-0.21263337,-0.2907564,-2.9215837,9.356826,-0.0031661782,-0.0013488729,0.0025731854,-0.0076812534,-0.0038806328,0.00606949"
1074,"1075,-1.1054826,-0.029798288,-0.21263337,-0.2907564,-2.9215837,9.356826,-0.0031661782,-0.0013488729,0.0025731854,-0.0076812534,-0.0038806328,0.00606949"
1075,"1076,-1.1054826,-0.029798288,-0.21263337,-0.2907564,-2.9215837,9.356826,-0.0031661782,-0.0013488729,0.0025731854,-0.0076812534,-0.0038806328,0.00606949"
1076,"1077,-1.1054826,-0.029798288,-0.21263337,-0.2907564,-2.9215837,9.356826,-0.0031661782,-0.0013488729,0.0025731854,-0.0076812534,-0.0038806328,0.00606949"
1077,"1078,-1.1090288,-0.032324515,-0.20650984,-0.28987375,-2.9207006,9.357129,0.0040359725,-0.003942286,0.0033205482,-0.0056388224,-0.00232627,0.0026836065"
1078,"1079,-1.1090288,-0.032324515,-0.20650984,-0.28987375,-2.9207006,9.357129,0.0040359725,-0.003942286,0.0033205482,-0.0056388224,-0.00232627,0.0026836065"
1079,"1080,-1.1090288,-0.032324515,-0.20650984,-0.28987375,-2.9207006,9.357129,0.0040359725,-0.003942286,0.0033205482,-0.0056388224,-0.00232627,0.0026836065"
1080,"1081,-1.1090288,-0.032324515,-0.20650984,-0.28987375,-2.9207006,9.357129,0.0040359725,-0.003942286,0.0033205482,-0.0056388224,-0.00232627,0.0026836065"
1081,"1082,-1.1090288,-0.032324515,-0.20650984,-0.28987375,-2.9207006,9.357129,0.0040359725,-0.003942286,0.0033205482,-0.0056388224,-0.00232627,0.0026836065"
1082,"1083,-1.1090288,-0.032324515,-0.20650984,-0.28987375,-2.9207006,9.357129,0.0040359725,-0.003942286,0.0033205482,-0.0056388224,-0.00232627,0.0026836065"
1083,"1084,-1.1090288,-0.032324515,-0.20650984,-0.28759536,-2.9198594,9.357462,-0.0020919773,-0.0042361207,0.0009262189,-0.0029659993,-0.006145439,0.0056462185"
1084,"1085,-1.1090288,-0.032324515,-0.20650984,-0.28759536,-2.9198594,9.357462,-0.0020919773,-0.0042361207,0.0009262189,-0.0029659993,-0.006145439,0.0056462185"
1085,"1086,-1.1090288,-0.032324515,-0.20650984,-0.28759536,-2.9198594,9.357462,-0.0020919773,-0.0042361207,0.0009262189,-0.0029659993,-0.006145439,0.0056462185"
1086,"1087,-1.1090288,-0.032324515,-0.20650984,-0.28759536,-2.9198594,9.357462,-0.0020919773,-0.0042361207,0.0009262189,-0.0029659993,-0.006145439,0.0056462185"
1087,"1088,-1.1090288,-0.032324515,-0.20650984,-0.28759536,-2.9198594,9.357462,-0.0020919773,-0.0042361207,0.0009262189,-0.0029659993,-0.006145439,0.0056462185"
1088,"1089,-1.1090288,-0.032324515,-0.20650984,-0.28759536,-2.9198594,9.357462,-0.0020919773,-0.0042361207,0.0009262189,-0.0029659993,-0.006145439,0.0056462185"
1089,"1090,-1.1090288,-0.032324515,-0.20650984,-0.28539598,-2.919517,9.357636,-0.0027488475,-0.001974869,-0.0025582807,0.0016512248,-0.003181855,0.0051758946"
1090,"1091,-1.1090288,-0.032324515,-0.20650984,-0.28539598,-2.919517,9.357636,-0.0027488475,-0.001974869,-0.0025582807,0.0016512248,-0.003181855,0.0051758946"
1091,"1092,-1.1090288,-0.032324515,-0.20650984,-0.28539598,-2.919517,9.357636,-0.0027488475,-0.001974869,-0.0025582807,0.0016512248,-0.003181855,0.0051758946"
1092,"1093,-1.1090288,-0.032324515,-0.20650984,-0.28539598,-2.919517,9.357636,-0.0027488475,-0.001974869,-0.0025582807,0.0016512248,-0.003181855,0.0051758946"
1093,"1094,-1.1090288,-0.032324515,-0.20650984,-0.28539598,-2.919517,9.357636,-0.0027488475,-0.001974869,-0.0025582807,0.0016512248,-0.003181855,0.0051758946"
1094,"1095,-1.1090288,-0.032324515,-0.20650984,-0.28539598,-2.919517,9.357636,-0.0027488475,-0.001974869,-0.0025582807,0.0016512248,-0.003181855,0.0051758946"
1095,"1096,-1.1090288,-0.032324515,-0.20650984,-0.28539598,-2.919517,9.357636,-0.0027488475,-0.001974869,-0.0025582807,0.0016512248,-0.003181855,0.0051758946"
1096,"1097,-1.1090288,-0.032324515,-0.20650984,-0.28434896,-2.9186838,9.357928,-0.0016128985,-0.0021909869,0.0007974,-0.00019450192,-0.0001682297,-0.009925893"
1097,"1098,-1.1090288,-0.032324515,-0.20650984,-0.28434896,-2.9186838,9.357928,-0.0016128985,-0.0021909869,0.0007974,-0.00019450192,-0.0001682297,-0.009925893"
1098,"1099,-1.1090288,-0.032324515,-0.20650984,-0.28434896,-2.9186838,9.357928,-0.0016128985,-0.0021909869,0.0007974,-0.00019450192,-0.0001682297,-0.009925893"
1099,"1100,-1.1090288,-0.032324515,-0.20650984,-0.28434896,-2.9186838,9.357928,-0.0016128985,-0.0021909869,0.0007974,-0.00019450192,-0.0001682297,-0.009925893"
1100,"1101,-1.1090288,-0.032324515,-0.20650984,-0.28434896,-2.9186838,9.357928,-0.0016128985,-0.0021909869,0.0007974,-0.00019450192,-0.0001682297,-0.009925893"
1101,"1102,-1.1090288,-0.032324515,-0.20650984,-0.28434896,-2.9186838,9.357928,-0.0016128985,-0.0021909869,0.0007974,-0.00019450192,-0.0001682297,-0.009925893"
1102,"1103,-1.1090288,-0.032324515,-0.20650984,-0.28371087,-2.9174385,9.3583355,-0.001550086,-0.0011721461,0.002526342,0.009144713,-0.0088273445,-0.01574175"
1103,"1104,-1.1090288,-0.032324515,-0.20650984,-0.28371087,-2.9174385,9.3583355,-0.001550086,-0.0011721461,0.002526342,0.009144713,-0.0088273445,-0.01574175"
1104,"1105,-1.1090288,-0.032324515,-0.20650984,-0.28371087,-2.9174385,9.3583355,-0.001550086,-0.0011721461,0.002526342,0.009144713,-0.0088273445,-0.01574175"
1105,"1106,-1.1090288,-0.032324515,-0.20650984,-0.28371087,-2.9174385,9.3583355,-0.001550086,-0.0011721461,0.002526342,0.009144713,-0.0088273445,-0.01574175"
1106,"1107,-1.1090288,-0.032324515,-0.20650984,-0.28371087,-2.9174385,9.3583355,-0.001550086,-0.0011721461,0.002526342,0.009144713,-0.0088273445,-0.01574175"
1107,"1108,-1.1090288,-0.032324515,-0.20650984,-0.28371087,-2.9174385,9.3583355,-0.001550086,-0.0011721461,0.002526342,0.009144713,-0.0088273445,-0.01574175"
1108,"1109,-1.1090288,-0.032324515,-0.20650984,-0.28371087,-2.9174385,9.3583355,-0.001550086,-0.0011721461,0.002526342,0.009144713,-0.0088273445,-0.01574175"
1109,"1110,-1.1090288,-0.032324515,-0.20650984,-0.28468168,-2.914286,9.359288,0.003418493,-0.0007196828,-0.004885539,0.02905843,-0.021685056,-0.0044180104"
1110,"1111,-1.1090288,-0.032324515,-0.20650984,-0.28468168,-2.914286,9.359288,0.003418493,-0.0007196828,-0.004885539,0.02905843,-0.021685056,-0.0044180104"
1111,"1112,-1.1090288,-0.032324515,-0.20650984,-0.28468168,-2.914286,9.359288,0.003418493,-0.0007196828,-0.004885539,0.02905843,-0.021685056,-0.0044180104"
1112,"1113,-1.1090288,-0.032324515,-0.20650984,-0.28468168,-2.914286,9.359288,0.003418493,-0.0007196828,-0.004885539,0.02905843,-0.021685056,-0.0044180104"
1113,"1114,-1.1090288,-0.032324515,-0.20650984,-0.28468168,-2.914286,9.359288,0.003418493,-0.0007196828,-0.004885539,0.02905843,-0.021685056,-0.0044180104"
1114,"1115,-1.1090288,-0.032324515,-0.20650984,-0.28468168,-2.914286,9.359288,0.003418493,-0.0007196828,-0.004885539,0.02905843,-0.021685056,-0.0044180104"
1115,"1116,-1.1090288,-0.032324515,-0.20650984,-0.28711128,-2.9087677,9.36093,-0.002948996,-0.0028404049,0.00383263,0.023441508,-0.033813536,0.00014241925"
1116,"1117,-1.1090288,-0.032324515,-0.20650984,-0.28711128,-2.9087677,9.36093,-0.002948996,-0.0028404049,0.00383263,0.023441508,-0.033813536,0.00014241925"
1117,"1118,-1.1090288,-0.032324515,-0.20650984,-0.28711128,-2.9087677,9.36093,-0.002948996,-0.0028404049,0.00383263,0.023441508,-0.033813536,0.00014241925"
1118,"1119,-1.1090288,-0.032324515,-0.20650984,-0.28711128,-2.9087677,9.36093,-0.002948996,-0.0028404049,0.00383263,0.023441508,-0.033813536,0.00014241925"
1119,"1120,-1.1090288,-0.032324515,-0.20650984,-0.28711128,-2.9087677,9.36093,-0.002948996,-0.0028404049,0.00383263,0.023441508,-0.033813536,0.00014241925"
1120,"1121,-1.1090288,-0.032324515,-0.20650984,-0.28711128,-2.9087677,9.36093,-0.002948996,-0.0028404049,0.00383263,0.023441508,-0.033813536,0.00014241925"
1121,"1122,-1.1090288,-0.032324515,-0.20650984,-0.28711128,-2.9087677,9.36093,-0.002948996,-0.0028404049,0.00383263,0.023441508,-0.033813536,0.00014241925"
1122,"1123,-1.1090288,-0.032324515,-0.20650984,-0.29045728,-2.9023788,9.36281,-0.004023197,0.0014414948,0.0003002227,0.040184427,-0.05610363,0.026692186"
1123,"1124,-1.1090288,-0.032324515,-0.20650984,-0.29045728,-2.9023788,9.36281,-0.004023197,0.0014414948,0.0003002227,0.040184427,-0.05610363,0.026692186"
1124,"1125,-1.1090288,-0.032324515,-0.20650984,-0.29045728,-2.9023788,9.36281,-0.004023197,0.0014414948,0.0003002227,0.040184427,-0.05610363,0.026692186"
1125,"1126,-1.1090288,-0.032324515,-0.20650984,-0.29045728,-2.9023788,9.36281,-0.004023197,0.0014414948,0.0003002227,0.040184427,-0.05610363,0.026692186"
1126,"1127,-1.1090288,-0.032324515,-0.20650984,-0.29045728,-2.9023788,9.36281,-0.004023197,0.0014414948,0.0003002227,0.040184427,-0.05610363,0.026692186"
1127,"1128,-1.1090288,-0.032324515,-0.20650984,-0.29045728,-2.9023788,9.36281,-0.004023197,0.0014414948,0.0003002227,0.040184427,-0.05610363,0.026692186"
1128,"1129,-1.1090288,-0.032324515,-0.20650984,-0.29045728,-2.9023788,9.36281,-0.004023197,0.0014414948,0.0003002227,0.040184427,-0.05610363,0.026692186"
1129,"1130,-1.1090288,-0.032324515,-0.20650984,-0.29433188,-2.8967252,9.36444,0.0019450597,0.002943673,-9.1557275e-05,0.003180898,-0.022335542,0.015143589"
1130,"1131,-1.1090288,-0.032324515,-0.20650984,-0.29433188,-2.8967252,9.36444,0.0019450597,0.002943673,-9.1557275e-05,0.003180898,-0.022335542,0.015143589"
1131,"1132,-1.1090288,-0.032324515,-0.20650984,-0.29433188,-2.8967252,9.36444,0.0019450597,0.002943673,-9.1557275e-05,0.003180898,-0.022335542,0.015143589"
1132,"1133,-1.1090288,-0.032324515,-0.20650984,-0.29433188,-2.8967252,9.36444,0.0019450597,0.002943673,-9.1557275e-05,0.003180898,-0.022335542,0.015143589"
1133,"1134,-1.1090288,-0.032324515,-0.20650984,-0.29433188,-2.8967252,9.36444,0.0019450597,0.002943673,-9.1557275e-05,0.003180898,-0.022335542,0.015143589"
1134,"1135,-1.1090288,-0.032324515,-0.20650984,-0.29433188,-2.8967252,9.36444,0.0019450597,0.002943673,-9.1557275e-05,0.003180898,-0.022335542,0.015143589"
1135,"1136,-1.1090288,-0.032324515,-0.20650984,-0.2971264,-2.8902583,9.366349,0.0011710814,-0.0023677137,-0.0016469663,-0.008330592,-0.0080091385,-0.014436742"
1136,"1137,-1.1090288,-0.032324515,-0.20650984,-0.2971264,-2.8902583,9.366349,0.0011710814,-0.0023677137,-0.0016469663,-0.008330592,-0.0080091385,-0.014436742"
1137,"1138,-1.1090288,-0.032324515,-0.20650984,-0.2971264,-2.8902583,9.366349,0.0011710814,-0.0023677137,-0.0016469663,-0.008330592,-0.0080091385,-0.014436742"
1138,"1139,-1.1090288,-0.032324515,-0.20650984,-0.2971264,-2.8902583,9.366349,0.0011710814,-0.0023677137,-0.0016469663,-0.008330592,-0.0080091385,-0.014436742"
1139,"1140,-1.1090288,-0.032324515,-0.20650984,-0.2971264,-2.8902583,9.366349,0.0011710814,-0.0023677137,-0.0016469663,-0.008330592,-0.0080091385,-0.014436742"
1140,"1141,-1.1090288,-0.032324515,-0.20650984,-0.2971264,-2.8902583,9.366349,0.0011710814,-0.0023677137,-0.0016469663,-0.008330592,-0.0080091385,-0.014436742"
1141,"1142,-1.1090288,-0.032324515,-0.20650984,-0.2971264,-2.8902583,9.366349,0.0011710814,-0.0023677137,-0.0016469663,-0.008330592,-0.0080091385,-0.014436742"
1142,"1143,-1.1115011,-0.03345806,-0.20064372,-0.30114463,-2.8840716,9.368128,0.0010145823,0.0006707103,0.004638547,0.0068794573,-0.0015211153,0.007709693"
1143,"1144,-1.1115011,-0.03345806,-0.20064372,-0.30114463,-2.8840716,9.368128,0.0010145823,0.0006707103,0.004638547,0.0068794573,-0.0015211153,0.007709693"
1144,"1145,-1.1115011,-0.03345806,-0.20064372,-0.30114463,-2.8840716,9.368128,0.0010145823,0.0006707103,0.004638547,0.0068794573,-0.0015211153,0.007709693"
1145,"1146,-1.1115011,-0.03345806,-0.20064372,-0.30114463,-2.8840716,9.368128,0.0010145823,0.0006707103,0.004638547,0.0068794573,-0.0015211153,0.007709693"
1146,"1147,-1.1115011,-0.03345806,-0.20064372,-0.30114463,-2.8840716,9.368128,0.0010145823,0.0006707103,0.004638547,0.0068794573,-0.0015211153,0.007709693"
1147,"1148,-1.1115011,-0.03345806,-0.20064372,-0.30114463,-2.8840716,9.368128,0.0010145823,0.0006707103,0.004638547,0.0068794573,-0.0015211153,0.007709693"
1148,"1149,-1.1115011,-0.03345806,-0.20064372,-0.30320704,-2.8795977,9.369438,0.0025955422,-0.00058660534,0.0020664264,-0.005045518,0.0072328807,0.007843266"
1149,"1150,-1.1115011,-0.03345806,-0.20064372,-0.30320704,-2.8795977,9.369438,0.0025955422,-0.00058660534,0.0020664264,-0.005045518,0.0072328807,0.007843266"
1150,"1151,-1.1115011,-0.03345806,-0.20064372,-0.30320704,-2.8795977,9.369438,0.0025955422,-0.00058660534,0.0020664264,-0.005045518,0.0072328807,0.007843266"
1151,"1152,-1.1115011,-0.03345806,-0.20064372,-0.30320704,-2.8795977,9.369438,0.0025955422,-0.00058660534,0.0020664264,-0.005045518,0.0072328807,0.007843266"
1152,"1153,-1.1115011,-0.03345806,-0.20064372,-0.30320704,-2.8795977,9.369438,0.0025955422,-0.00058660534,0.0020664264,-0.005045518,0.0072328807,0.007843266"
1153,"1154,-1.1115011,-0.03345806,-0.20064372,-0.30320704,-2.8795977,9.369438,0.0025955422,-0.00058660534,0.0020664264,-0.005045518,0.0072328807,0.007843266"
1154,"1155,-1.1115011,-0.03345806,-0.20064372,-0.30320704,-2.8795977,9.369438,0.0025955422,-0.00058660534,0.0020664264,-0.005045518,0.0072328807,0.007843266"
1155,"1156,-1.1115011,-0.03345806,-0.20064372,-0.3033351,-2.8776653,9.370028,-0.0030373593,4.258478e-06,-0.0046683564,0.0032393665,0.0035249493,0.007415231"
1156,"1157,-1.1115011,-0.03345806,-0.20064372,-0.3033351,-2.8776653,9.370028,-0.0030373593,4.258478e-06,-0.0046683564,0.0032393665,0.0035249493,0.007415231"
1157,"1158,-1.1115011,-0.03345806,-0.20064372,-0.3033351,-2.8776653,9.370028,-0.0030373593,4.258478e-06,-0.0046683564,0.0032393665,0.0035249493,0.007415231"
1158,"1159,-1.1115011,-0.03345806,-0.20064372,-0.3033351,-2.8776653,9.370028,-0.0030373593,4.258478e-06,-0.0046683564,0.0032393665,0.0035249493,0.007415231"
1159,"1160,-1.1115011,-0.03345806,-0.20064372,-0.3033351,-2.8776653,9.370028,-0.0030373593,4.258478e-06,-0.0046683564,0.0032393665,0.0035249493,0.007415231"
1160,"1161,-1.1115011,-0.03345806,-0.20064372,-0.3033351,-2.8776653,9.370028,-0.0030373593,4.258478e-06,-0.0046683564,0.0032393665,0.0035249493,0.007415231"
1161,"1162,-1.1115011,-0.03345806,-0.20064372,-0.30293846,-2.877153,9.370197,-0.0010081946,-0.002227184,-0.0037644946,-0.0025775696,0.0030890638,0.0064563067"
