,"id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z"
1057,"1058,2.124275,-0.046995923,0.15830302,-0.4146849,-4.6138725,8.643529,0.0019077981,-0.004325549,-0.0015873476,-0.001765789,0.005191303,-0.004163114"
1058,"1059,2.124275,-0.046995923,0.15830302,-0.41381338,-4.614057,8.643472,0.0015990585,9.5815754e-05,0.0034951458,-0.00070072216,-0.0016611043,-0.0007521486"
1059,"1060,2.124275,-0.046995923,0.15830302,-0.41381338,-4.614057,8.643472,0.0015990585,9.5815754e-05,0.0034951458,-0.00070072216,-0.0016611043,-0.0007521486"
1060,"1061,2.124275,-0.046995923,0.15830302,-0.41381338,-4.614057,8.643472,0.0015990585,9.5815754e-05,0.0034951458,-0.00070072216,-0.0016611043,-0.0007521486"
1061,"1062,2.124275,-0.046995923,0.15830302,-0.41381338,-4.614057,8.643472,0.0015990585,9.5815754e-05,0.0034951458,-0.00070072216,-0.0016611043,-0.0007521486"
1062,"1063,2.124275,-0.046995923,0.15830302,-0.41381338,-4.614057,8.643472,0.0015990585,9.5815754e-05,0.0034951458,-0.00070072216,-0.0016611043,-0.0007521486"
1063,"1064,2.124275,-0.046995923,0.15830302,-0.41381338,-4.614057,8.643472,0.0015990585,9.5815754e-05,0.0034951458,-0.00070072216,-0.0016611043,-0.0007521486"
1064,"1065,2.124275,-0.046995923,0.15830302,-0.4131789,-4.6138296,8.643625,-0.001113592,-0.0043851677,0.00012881895,-0.00063604413,0.0032432217,-0.0070819794"
1065,"1066,2.124275,-0.046995923,0.15830302,-0.4131789,-4.6138296,8.643625,-0.001113592,-0.0043851677,0.00012881895,-0.00063604413,0.0032432217,-0.0070819794"
1066,"1067,2.124275,-0.046995923,0.15830302,-0.4131789,-4.6138296,8.643625,-0.001113592,-0.0043851677,0.00012881895,-0.00063604413,0.0032432217,-0.0070819794"
1067,"1068,2.124275,-0.046995923,0.15830302,-0.4131789,-4.6138296,8.643625,-0.001113592,-0.0043851677,0.00012881895,-0.00063604413,0.0032432217,-0.0070819794"
1068,"1069,2.124275,-0.046995923,0.15830302,-0.4131789,-4.6138296,8.643625,-0.001113592,-0.0043851677,0.00012881895,-0.00063604413,0.0032432217,-0.0070819794"
1069,"1070,2.124275,-0.046995923,0.15830302,-0.4131789,-4.6138296,8.643625,-0.001113592,-0.0043851677,0.00012881895,-0.00063604413,0.0032432217,-0.0070819794"
1070,"1071,2.124275,-0.046995923,0.15830302,-0.4131789,-4.6138296,8.643625,-0.001113592,-0.0043851677,0.00012881895,-0.00063604413,0.0032432217,-0.0070819794"
1071,"1072,2.124275,-0.046995923,0.15830302,-0.41294712,-4.6133466,8.643894,-0.0039050241,-0.0043074503,0.0025337944,0.0018281521,0.0008518907,-0.0031496526"
1072,"1073,2.124275,-0.046995923,0.15830302,-0.41294712,-4.6133466,8.643894,-0.0039050241,-0.0043074503,0.0025337944,0.0018281521,0.0008518907,-0.0031496526"
1073,"1074,2.124275,-0.046995923,0.15830302,-0.41294712,-4.6133466,8.643894,-0.0039050241,-0.0043074503,0.0025337944,0.0018281521,0.0008518907,-0.0031496526"
1074,"1075,2.124275,-0.046995923,0.15830302,-0.41294712,-4.6133466,8.643894,-0.0039050241,-0.0043074503,0.0025337944,0.0018281521,0.0008518907,-0.0031496526"
1075,"1076,2.124275,-0.046995923,0.15830302,-0.41294712,-4.6133466,8.643894,-0.0039050241,-0.0043074503,0.0025337944,0.0018281521,0.0008518907,-0.0031496526"
1076,"1077,2.124275,-0.046995923,0.15830302,-0.41294712,-4.6133466,8.643894,-0.0039050241,-0.0043074503,0.0025337944,0.0018281521,0.0008518907,-0.0031496526"
1077,"1078,2.124275,-0.046995923,0.15830302,-0.4128887,-4.6129727,8.644096,0.0026306747,0.0041977945,0.003920994,-0.004511376,0.005771139,-0.0070339553"
1078,"1079,2.124275,-0.046995923,0.15830302,-0.4128887,-4.6129727,8.644096,0.0026306747,0.0041977945,0.003920994,-0.004511376,0.005771139,-0.0070339553"
1079,"1080,2.124275,-0.046995923,0.15830302,-0.4128887,-4.6129727,8.644096,0.0026306747,0.0041977945,0.003920994,-0.004511376,0.005771139,-0.0070339553"
1080,"1081,2.124275,-0.046995923,0.15830302,-0.4128887,-4.6129727,8.644096,0.0026306747,0.0041977945,0.003920994,-0.004511376,0.005771139,-0.0070339553"
1081,"1082,2.124275,-0.046995923,0.15830302,-0.4128887,-4.6129727,8.644096,0.0026306747,0.0041977945,0.003920994,-0.004511376,0.005771139,-0.0070339553"
1082,"1083,2.124275,-0.046995923,0.15830302,-0.4128887,-4.6129727,8.644096,0.0026306747,0.0041977945,0.003920994,-0.004511376,0.005771139,-0.0070339553"
1083,"1084,2.124275,-0.046995923,0.15830302,-0.4130419,-4.6124897,8.644346,0.0005450852,-0.00043542936,0.004829114,0.0018184915,0.004356036,-0.004079801"
1084,"1085,2.124275,-0.046995923,0.15830302,-0.4130419,-4.6124897,8.644346,0.0005450852,-0.00043542936,0.004829114,0.0018184915,0.004356036,-0.004079801"
1085,"1086,2.124275,-0.046995923,0.15830302,-0.4130419,-4.6124897,8.644346,0.0005450852,-0.00043542936,0.004829114,0.0018184915,0.004356036,-0.004079801"
1086,"1087,2.124275,-0.046995923,0.15830302,-0.4130419,-4.6124897,8.644346,0.0005450852,-0.00043542936,0.004829114,0.0018184915,0.004356036,-0.004079801"
1087,"1088,2.124275,-0.046995923,0.15830302,-0.4130419,-4.6124897,8.644346,0.0005450852,-0.00043542936,0.004829114,0.0018184915,0.004356036,-0.004079801"
1088,"1089,2.124275,-0.046995923,0.15830302,-0.4130419,-4.6124897,8.644346,0.0005450852,-0.00043542936,0.004829114,0.0018184915,0.004356036,-0.004079801"
1089,"1090,2.1243517,-0.04568325,0.15305448,-0.41322637,-4.6121616,8.644512,0.0023144828,-0.001974869,-0.002686035,0.0047283736,0.00048456568,-0.0021104296"
1090,"1091,2.1243517,-0.04568325,0.15305448,-0.41322637,-4.6121616,8.644512,0.0023144828,-0.001974869,-0.002686035,0.0047283736,0.00048456568,-0.0021104296"
1091,"1092,2.1243517,-0.04568325,0.15305448,-0.41322637,-4.6121616,8.644512,0.0023144828,-0.001974869,-0.002686035,0.0047283736,0.00048456568,-0.0021104296"
1092,"1093,2.1243517,-0.04568325,0.15305448,-0.41322637,-4.6121616,8.644512,0.0023144828,-0.001974869,-0.002686035,0.0047283736,0.00048456568,-0.0021104296"
1093,"1094,2.1243517,-0.04568325,0.15305448,-0.41322637,-4.6121616,8.644512,0.0023144828,-0.001974869,-0.002686035,0.0047283736,0.00048456568,-0.0021104296"
1094,"1095,2.1243517,-0.04568325,0.15305448,-0.41322637,-4.6121616,8.644512,0.0023144828,-0.001974869,-0.002686035,0.0047283736,0.00048456568,-0.0021104296"
1095,"1096,2.1243517,-0.04568325,0.15305448,-0.4136854,-4.6119657,8.644595,-0.004597027,0.002126045,-0.0035547644,-0.0006876772,0.0053856834,-0.006983112"
1096,"1097,2.1243517,-0.04568325,0.15305448,-0.4136854,-4.6119657,8.644595,-0.004597027,0.002126045,-0.0035547644,-0.0006876772,0.0053856834,-0.006983112"
1097,"1098,2.1243517,-0.04568325,0.15305448,-0.4136854,-4.6119657,8.644595,-0.004597027,0.002126045,-0.0035547644,-0.0006876772,0.0053856834,-0.006983112"
1098,"1099,2.1243517,-0.04568325,0.15305448,-0.4136854,-4.6119657,8.644595,-0.004597027,0.002126045,-0.0035547644,-0.0006876772,0.0053856834,-0.006983112"
1099,"1100,2.1243517,-0.04568325,0.15305448,-0.4136854,-4.6119657,8.644595,-0.004597027,0.002126045,-0.0035547644,-0.0006876772,0.0053856834,-0.006983112"
1100,"1101,2.1243517,-0.04568325,0.15305448,-0.4136854,-4.6119657,8.644595,-0.004597027,0.002126045,-0.0035547644,-0.0006876772,0.0053856834,-0.006983112"
1101,"1102,2.1243517,-0.04568325,0.15305448,-0.4140054,-4.611752,8.644694,0.00046098023,0.001390393,-0.0025369881,0.0026965025,0.0049193455,-0.00794923"
1102,"1103,2.1243517,-0.04568325,0.15305448,-0.4140054,-4.611752,8.644694,0.00046098023,0.001390393,-0.0025369881,0.0026965025,0.0049193455,-0.00794923"
1103,"1104,2.1243517,-0.04568325,0.15305448,-0.4140054,-4.611752,8.644694,0.00046098023,0.001390393,-0.0025369881,0.0026965025,0.0049193455,-0.00794923"
1104,"1105,2.1243517,-0.04568325,0.15305448,-0.4140054,-4.611752,8.644694,0.00046098023,0.001390393,-0.0025369881,0.0026965025,0.0049193455,-0.00794923"
1105,"1106,2.1243517,-0.04568325,0.15305448,-0.4140054,-4.611752,8.644694,0.00046098023,0.001390393,-0.0025369881,0.0026965025,0.0049193455,-0.00794923"
1106,"1107,2.1243517,-0.04568325,0.15305448,-0.4140054,-4.611752,8.644694,0.00046098023,0.001390393,-0.0025369881,0.0026965025,0.0049193455,-0.00794923"
1107,"1108,2.1243517,-0.04568325,0.15305448,-0.4140054,-4.611752,8.644694,0.00046098023,0.001390393,-0.0025369881,0.0026965025,0.0049193455,-0.00794923"
1108,"1109,2.1243517,-0.04568325,0.15305448,-0.41402084,-4.6121316,8.64449,0.002730749,-0.004026391,0.0019631584,0.0026949288,0.00195197,-0.0016245516"
1109,"1110,2.1243517,-0.04568325,0.15305448,-0.41402084,-4.6121316,8.64449,0.002730749,-0.004026391,0.0019631584,0.0026949288,0.00195197,-0.0016245516"
1110,"1111,2.1243517,-0.04568325,0.15305448,-0.41402084,-4.6121316,8.64449,0.002730749,-0.004026391,0.0019631584,0.0026949288,0.00195197,-0.0016245516"
1111,"1112,2.1243517,-0.04568325,0.15305448,-0.41402084,-4.6121316,8.64449,0.002730749,-0.004026391,0.0019631584,0.0026949288,0.00195197,-0.0016245516"
1112,"1113,2.1243517,-0.04568325,0.15305448,-0.41402084,-4.6121316,8.64449,0.002730749,-0.004026391,0.0019631584,0.0026949288,0.00195197,-0.0016245516"
1113,"1114,2.1243517,-0.04568325,0.15305448,-0.41402084,-4.6121316,8.64449,0.002730749,-0.004026391,0.0019631584,0.0026949288,0.00195197,-0.0016245516"
1114,"1115,2.1243517,-0.04568325,0.15305448,-0.41388768,-4.612517,8.644292,-0.0015798953,0.004144564,-0.0032321848,0.0007560463,-0.0019922168,-0.00018043011"
1115,"1116,2.1243517,-0.04568325,0.15305448,-0.41388768,-4.612517,8.644292,-0.0015798953,0.004144564,-0.0032321848,0.0007560463,-0.0019922168,-0.00018043011"
1116,"1117,2.1243517,-0.04568325,0.15305448,-0.41388768,-4.612517,8.644292,-0.0015798953,0.004144564,-0.0032321848,0.0007560463,-0.0019922168,-0.00018043011"
1117,"1118,2.1243517,-0.04568325,0.15305448,-0.41388768,-4.612517,8.644292,-0.0015798953,0.004144564,-0.0032321848,0.0007560463,-0.0019922168,-0.00018043011"
1118,"1119,2.1243517,-0.04568325,0.15305448,-0.41388768,-4.612517,8.644292,-0.0015798953,0.004144564,-0.0032321848,0.0007560463,-0.0019922168,-0.00018043011"
1119,"1120,2.1243517,-0.04568325,0.15305448,-0.41388768,-4.612517,8.644292,-0.0015798953,0.004144564,-0.0032321848,0.0007560463,-0.0019922168,-0.00018043011"
1120,"1121,2.1243517,-0.04568325,0.15305448,-0.41388768,-4.612517,8.644292,-0.0015798953,0.004144564,-0.0032321848,0.0007560463,-0.0019922168,-0.00018043011"
1121,"1122,2.1243517,-0.04568325,0.15305448,-0.41354698,-4.6129503,8.644077,-0.002361326,-0.0006579348,0.0037730115,-0.00018545185,-0.0005720587,-0.00947647"
1122,"1123,2.1243517,-0.04568325,0.15305448,-0.41354698,-4.6129503,8.644077,-0.002361326,-0.0006579348,0.0037730115,-0.00018545185,-0.0005720587,-0.00947647"
1123,"1124,2.1243517,-0.04568325,0.15305448,-0.41354698,-4.6129503,8.644077,-0.002361326,-0.0006579348,0.0037730115,-0.00018545185,-0.0005720587,-0.00947647"
1124,"1125,2.1243517,-0.04568325,0.15305448,-0.41354698,-4.6129503,8.644077,-0.002361326,-0.0006579348,0.0037730115,-0.00018545185,-0.0005720587,-0.00947647"
1125,"1126,2.1243517,-0.04568325,0.15305448,-0.41354698,-4.6129503,8.644077,-0.002361326,-0.0006579348,0.0037730115,-0.00018545185,-0.0005720587,-0.00947647"
1126,"1127,2.1243517,-0.04568325,0.15305448,-0.41354698,-4.6129503,8.644077,-0.002361326,-0.0006579348,0.0037730115,-0.00018545185,-0.0005720587,-0.00947647"
1127,"1128,2.1243517,-0.04568325,0.15305448,-0.41363445,-4.61322,8.643929,0.0026647425,0.0008634064,-0.004974967,0.00029374578,0.0018409997,0.0007587592"
1128,"1129,2.1243517,-0.04568325,0.15305448,-0.41363445,-4.61322,8.643929,0.0026647425,0.0008634064,-0.004974967,0.00029374578,0.0018409997,0.0007587592"
1129,"1130,2.1243517,-0.04568325,0.15305448,-0.41363445,-4.61322,8.643929,0.0026647425,0.0008634064,-0.004974967,0.00029374578,0.0018409997,0.0007587592"
1130,"1131,2.1243517,-0.04568325,0.15305448,-0.41363445,-4.61322,8.643929,0.0026647425,0.0008634064,-0.004974967,0.00029374578,0.0018409997,0.0007587592"
1131,"1132,2.1243517,-0.04568325,0.15305448,-0.41363445,-4.61322,8.643929,0.0026647425,0.0008634064,-0.004974967,0.00029374578,0.0018409997,0.0007587592"
1132,"1133,2.1243517,-0.04568325,0.15305448,-0.41363445,-4.61322,8.643929,0.0026647425,0.0008634064,-0.004974967,0.00029374578,0.0018409997,0.0007587592"
1133,"1134,2.1243517,-0.04568325,0.15305448,-0.4137192,-4.6132526,8.643907,0.0008186924,9.1557275e-05,-0.0016160924,-0.0006911222,0.0028139225,-0.006565187"
1134,"1135,2.1243517,-0.04568325,0.15305448,-0.4137192,-4.6132526,8.643907,0.0008186924,9.1557275e-05,-0.0016160924,-0.0006911222,0.0028139225,-0.006565187"
1135,"1136,2.1243517,-0.04568325,0.15305448,-0.4137192,-4.6132526,8.643907,0.0008186924,9.1557275e-05,-0.0016160924,-0.0006911222,0.0028139225,-0.006565187"
1136,"1137,2.1243517,-0.04568325,0.15305448,-0.4137192,-4.6132526,8.643907,0.0008186924,9.1557275e-05,-0.0016160924,-0.0006911222,0.0028139225,-0.006565187"
1137,"1138,2.1243517,-0.04568325,0.15305448,-0.4137192,-4.6132526,8.643907,0.0008186924,9.1557275e-05,-0.0016160924,-0.0006911222,0.0028139225,-0.006565187"
1138,"1139,2.1243517,-0.04568325,0.15305448,-0.4137192,-4.6132526,8.643907,0.0008186924,9.1557275e-05,-0.0016160924,-0.0006911222,0.0028139225,-0.006565187"
1139,"1140,2.1243517,-0.04568325,0.15305448,-0.4137192,-4.6132526,8.643907,0.0008186924,9.1557275e-05,-0.0016160924,-0.0006911222,0.0028139225,-0.006565187"
1140,"1141,2.1243517,-0.04568325,0.15305448,-0.41401622,-4.613344,8.643844,0.0018673426,0.0016384494,0.0039241873,0.0012310577,-0.0035408924,0.0002619931"
1141,"1142,2.1243517,-0.04568325,0.15305448,-0.41401622,-4.613344,8.643844,0.0018673426,0.0016384494,0.0039241873,0.0012310577,-0.0035408924,0.0002619931"
1142,"1143,2.1243517,-0.04568325,0.15305448,-0.41401622,-4.613344,8.643844,0.0018673426,0.0016384494,0.0039241873,0.0012310577,-0.0035408924,0.0002619931"
1143,"1144,2.1243517,-0.04568325,0.15305448,-0.41401622,-4.613344,8.643844,0.0018673426,0.0016384494,0.0039241873,0.0012310577,-0.0035408924,0.0002619931"
1144,"1145,2.1243517,-0.04568325,0.15305448,-0.41401622,-4.613344,8.643844,0.0018673426,0.0016384494,0.0039241873,0.0012310577,-0.0035408924,0.0002619931"
1145,"1146,2.1243517,-0.04568325,0.15305448,-0.41401622,-4.613344,8.643844,0.0018673426,0.0016384494,0.0039241873,0.0012310577,-0.0035408924,0.0002619931"
1146,"1147,2.1243517,-0.04568325,0.15305448,-0.41467085,-4.613422,8.643771,0.0010880411,0.003844341,-0.001300965,0.002140554,-0.00013201729,-0.0036503074"
1147,"1148,2.1243517,-0.04568325,0.15305448,-0.41467085,-4.613422,8.643771,0.0010880411,0.003844341,-0.001300965,0.002140554,-0.00013201729,-0.0036503074"
1148,"1149,2.1243517,-0.04568325,0.15305448,-0.41467085,-4.613422,8.643771,0.0010880411,0.003844341,-0.001300965,0.002140554,-0.00013201729,-0.0036503074"
1149,"1150,2.1243517,-0.04568325,0.15305448,-0.41467085,-4.613422,8.643771,0.0010880411,0.003844341,-0.001300965,0.002140554,-0.00013201729,-0.0036503074"
1150,"1151,2.1243517,-0.04568325,0.15305448,-0.41467085,-4.613422,8.643771,0.0010880411,0.003844341,-0.001300965,0.002140554,-0.00013201729,-0.0036503074"
1151,"1152,2.1243517,-0.04568325,0.15305448,-0.41467085,-4.613422,8.643771,0.0010880411,0.003844341,-0.001300965,0.002140554,-0.00013201729,-0.0036503074"
1152,"1153,2.1243517,-0.04568325,0.15305448,-0.4155898,-4.6135507,8.643658,-0.003914606,-6.387717e-05,-0.0025327296,-0.00088180543,-0.0006332553,-0.005614332"
1153,"1154,2.1243517,-0.04568325,0.15305448,-0.4155898,-4.6135507,8.643658,-0.003914606,-6.387717e-05,-0.0025327296,-0.00088180543,-0.0006332553,-0.005614332"
1154,"1155,2.1243517,-0.04568325,0.15305448,-0.4155898,-4.6135507,8.643658,-0.003914606,-6.387717e-05,-0.0025327296,-0.00088180543,-0.0006332553,-0.005614332"
1155,"1156,2.1243517,-0.04568325,0.15305448,-0.4155898,-4.6135507,8.643658,-0.003914606,-6.387717e-05,-0.0025327296,-0.00088180543,-0.0006332553,-0.005614332"
1156,"1157,2.1243517,-0.04568325,0.15305448,-0.4155898,-4.6135507,8.643658,-0.003914606,-6.387717e-05,-0.0025327296,-0.00088180543,-0.0006332553,-0.005614332"
1157,"1158,2.1243517,-0.04568325,0.15305448,-0.4155898,-4.6135507,8.643658,-0.003914606,-6.387717e-05,-0.0025327296,-0.00088180543,-0.0006332553,-0.005614332"
1158,"1159,2.1243517,-0.04568325,0.15305448,-0.4163828,-4.613644,8.64357,0.003810273,-0.0042616716,0.0016437725,0.005382846,0.004238358,-0.00611139"
1159,"1160,2.1243517,-0.04568325,0.15305448,-0.4163828,-4.613644,8.64357,0.003810273,-0.0042616716,0.0016437725,0.005382846,0.004238358,-0.00611139"
1160,"1161,2.1243517,-0.04568325,0.15305448,-0.4163828,-4.613644,8.64357,0.003810273,-0.0042616716,0.0016437725,0.005382846,0.004238358,-0.00611139"
1161,"1162,2.1243517,-0.04568325,0.15305448,-0.4163828,-4.613644,8.64357,0.003810273,-0.0042616716,0.0016437725,0.005382846,0.004238358,-0.00611139"
1162,"1163,2.1243517,-0.04568325,0.15305448,-0.4163828,-4.613644,8.64357,0.003810273,-0.0042616716,0.0016437725,0.005382846,0.004238358,-0.00611139"
1163,"1164,2.1243517,-0.04568325,0.15305448,-0.4163828,-4.613644,8.64357,0.003810273,-0.0042616716,0.0016437725,0.005382846,0.004238358,-0.00611139"
1164,"1165,2.1243517,-0.04568325,0.15305448,-0.4163828,-4.613644,8.64357,0.003810273,-0.0042616716,0.0016437725,0.005382846,0.004238358,-0.00611139"
1165,"1166,2.1243517,-0.04568325,0.15305448,-0.4167187,-4.613898,8.643418,0.00086553564,0.00120302,0.004260607,-0.0019731082,0.0042124987,-0.005638733"
1166,"1167,2.1243517,-0.04568325,0.15305448,-0.4167187,-4.613898,8.643418,0.00086553564,0.00120302,0.004260607,-0.0019731082,0.0042124987,-0.005638733"
1167,"1168,2.1243517,-0.04568325,0.15305448,-0.4167187,-4.613898,8.643418,0.00086553564,0.00120302,0.004260607,-0.0019731082,0.0042124987,-0.005638733"
1168,"1169,2.1243517,-0.04568325,0.15305448,-0.4167187,-4.613898,8.643418,0.00086553564,0.00120302,0.004260607,-0.0019731082,0.0042124987,-0.005638733"
1169,"1170,2.1243517,-0.04568325,0.15305448,-0.4167187,-4.613898,8.643418,0.00086553564,0.00120302,0.004260607,-0.0019731082,0.0042124987,-0.005638733"
1170,"1171,2.1243517,-0.04568325,0.15305448,-0.4167187,-4.613898,8.643418,0.00086553564,0.00120302,0.004260607,-0.0019731082,0.0042124987,-0.005638733"
1171,"1172,2.1243517,-0.04568325,0.15305448,-0.4167187,-4.613898,8.643418,0.00086553564,0.00120302,0.004260607,-0.0019731082,0.0042124987,-0.005638733"
1172,"1173,2.1243517,-0.04568325,0.15305448,-0.4167642,-4.6141853,8.643263,0.003564346,-0.00094751135,0.0020068078,-0.001977747,0.0022307327,-0.004190237"
1173,"1174,2.1243517,-0.04568325,0.15305448,-0.4167642,-4.6141853,8.643263,0.003564346,-0.00094751135,0.0020068078,-0.001977747,0.0022307327,-0.004190237"
1174,"1175,2.1243517,-0.04568325,0.15305448,-0.4167642,-4.6141853,8.643263,0.003564346,-0.00094751135,0.0020068078,-0.001977747,0.0022307327,-0.004190237"
1175,"1176,2.1243517,-0.04568325,0.15305448,-0.4167642,-4.6141853,8.643263,0.003564346,-0.00094751135,0.0020068078,-0.001977747,0.0022307327,-0.004190237"
1176,"1177,2.1243517,-0.04568325,0.15305448,-0.4167642,-4.6141853,8.643263,0.003564346,-0.00094751135,0.0020068078,-0.001977747,0.0022307327,-0.004190237"
1177,"1178,2.1243517,-0.04568325,0.15305448,-0.4167642,-4.6141853,8.643263,0.003564346,-0.00094751135,0.0020068078,-0.001977747,0.0022307327,-0.004190237"
1178,"1179,2.1243517,-0.04568325,0.15305448,-0.41667724,-4.6146846,8.643001,-0.001354196,0.0018811827,0.0034589488,-0.0009926542,0.008525323,-0.011538681"
1179,"1180,2.1243517,-0.04568325,0.15305448,-0.41667724,-4.6146846,8.643001,-0.001354196,0.0018811827,0.0034589488,-0.0009926542,0.008525323,-0.011538681"
1180,"1181,2.1243517,-0.04568325,0.15305448,-0.41667724,-4.6146846,8.643001,-0.001354196,0.0018811827,0.0034589488,-0.0009926542,0.008525323,-0.011538681"
1181,"1182,2.1243517,-0.04568325,0.15305448,-0.41667724,-4.6146846,8.643001,-0.001354196,0.0018811827,0.0034589488,-0.0009926542,0.008525323,-0.011538681"
1182,"1183,2.1243517,-0.04568325,0.15305448,-0.41667724,-4.6146846,8.643001,-0.001354196,0.0018811827,0.0034589488,-0.0009926542,0.008525323,-0.011538681"
1183,"1184,2.1243517,-0.04568325,0.15305448,-0.41667724,-4.6146846,8.643001,-0.001354196,0.0018811827,0.0034589488,-0.0009926542,0.008525323,-0.011538681"
1184,"1185,2.1243517,-0.04568325,0.15305448,-0.41667724,-4.6146846,8.643001,-0.001354196,0.0018811827,0.0034589488,-0.0009926542,0.008525323,-0.011538681"
1185,"1186,2.1243517,-0.04568325,0.15305448,-0.41669035,-4.615015,8.642824,-0.0037719468,3.513244e-05,-0.00049930654,0.0024228073,-0.00029441412,-0.0037468413"
1186,"1187,2.1243517,-0.04568325,0.15305448,-0.41669035,-4.615015,8.642824,-0.0037719468,3.513244e-05,-0.00049930654,0.0024228073,-0.00029441412,-0.0037468413"
1187,"1188,2.1243517,-0.04568325,0.15305448,-0.41669035,-4.615015,8.642824,-0.0037719468,3.513244e-05,-0.00049930654,0.0024228073,-0.00029441412,-0.0037468413"
1188,"1189,2.1243517,-0.04568325,0.15305448,-0.41669035,-4.615015,8.642824,-0.0037719468,3.513244e-05,-0.00049930654,0.0024228073,-0.00029441412,-0.0037468413"
1189,"1190,2.1243517,-0.04568325,0.15305448,-0.41669035,-4.615015,8.642824,-0.0037719468,3.513244e-05,-0.00049930654,0.0024228073,-0.00029441412,-0.0037468413"
1190,"1191,2.1243517,-0.04568325,0.15305448,-0.41669035,-4.615015,8.642824,-0.0037719468,3.513244e-05,-0.00049930654,0.0024228073,-0.00029441412,-0.0037468413"
1191,"1192,2.1243517,-0.04568325,0.15305448,-0.41608104,-4.6152205,8.642742,0.0039454796,-0.0014063623,-0.0047769477,-0.001908108,-0.003244048,-0.0037552018"
1192,"1193,2.1243517,-0.04568325,0.15305448,-0.41608104,-4.6152205,8.642742,0.0039454796,-0.0014063623,-0.0047769477,-0.001908108,-0.003244048,-0.0037552018"
1193,"1194,2.1243517,-0.04568325,0.15305448,-0.41608104,-4.6152205,8.642742,0.0039454796,-0.0014063623,-0.0047769477,-0.001908108,-0.003244048,-0.0037552018"
1194,"1195,2.1243517,-0.04568325,0.15305448,-0.41608104,-4.6152205,8.642742,0.0039454796,-0.0014063623,-0.0047769477,-0.001908108,-0.003244048,-0.0037552018"
1195,"1196,2.1243517,-0.04568325,0.15305448,-0.41608104,-4.6152205,8.642742,0.0039454796,-0.0014063623,-0.0047769477,-0.001908108,-0.003244048,-0.0037552018"
1196,"1197,2.1243517,-0.04568325,0.15305448,-0.41608104,-4.6152205,8.642742,0.0039454796,-0.0014063623,-0.0047769477,-0.001908108,-0.003244048,-0.0037552018"
1197,"1198,2.1243517,-0.04568325,0.15305448,-0.41592336,-4.615126,8.6428,0.004162662,-0.0031534028,-0.0030597164,0.004941565,-0.0037225378,-0.0047255"
1198,"1199,2.1243517,-0.04568325,0.15305448,-0.41592336,-4.615126,8.6428,0.004162662,-0.0031534028,-0.0030597164,0.004941565,-0.0037225378,-0.0047255"
1199,"1200,2.1243517,-0.04568325,0.15305448,-0.41592336,-4.615126,8.6428,0.004162662,-0.0031534028,-0.0030597164,0.004941565,-0.0037225378,-0.0047255"
1200,"1201,2.1243517,-0.04568325,0.15305448,-0.41592336,-4.615126,8.6428,0.004162662,-0.0031534028,-0.0030597164,0.004941565,-0.0037225378,-0.0047255"
1201,"1202,2.1243517,-0.04568325,0.15305448,-0.41592336,-4.615126,8.6428,0.004162662,-0.0031534028,-0.0030597164,0.004941565,-0.0037225378,-0.0047255"
1202,"1203,2.1243517,-0.04568325,0.15305448,-0.41592336,-4.615126,8.6428,0.004162662,-0.0031534028,-0.0030597164,0.004941565,-0.0037225378,-0.0047255"
1203,"1204,2.1243517,-0.04568325,0.15305448,-0.41592336,-4.615126,8.6428,0.004162662,-0.0031534028,-0.0030597164,0.004941565,-0.0037225378,-0.0047255"
1204,"1205,2.1243517,-0.04568325,0.15305448,-0.4159868,-4.614897,8.6429205,-0.0008367909,-2.022777e-05,0.0016001231,-0.003362844,0.00020575449,-0.0008083386"
1205,"1206,2.1243517,-0.04568325,0.15305448,-0.4159868,-4.614897,8.6429205,-0.0008367909,-2.022777e-05,0.0016001231,-0.003362844,0.00020575449,-0.0008083386"
1206,"1207,2.1243517,-0.04568325,0.15305448,-0.4159868,-4.614897,8.6429205,-0.0008367909,-2.022777e-05,0.0016001231,-0.003362844,0.00020575449,-0.0008083386"
1207,"1208,2.1243517,-0.04568325,0.15305448,-0.4159868,-4.614897,8.6429205,-0.0008367909,-2.022777e-05,0.0016001231,-0.003362844,0.00020575449,-0.0008083386"
1208,"1209,2.1243517,-0.04568325,0.15305448,-0.4159868,-4.614897,8.6429205,-0.0008367909,-2.022777e-05,0.0016001231,-0.003362844,0.00020575449,-0.0008083386"
1209,"1210,2.1243517,-0.04568325,0.15305448,-0.4159868,-4.614897,8.6429205,-0.0008367909,-2.022777e-05,0.0016001231,-0.003362844,0.00020575449,-0.0008083386"
1210,"1211,2.1243517,-0.04568325,0.15305448,-0.4159868,-4.614897,8.6429205,-0.0008367909,-2.022777e-05,0.0016001231,-0.003362844,0.00020575449,-0.0008083386"
1211,"1212,2.1243517,-0.04568325,0.15305448,-0.41584906,-4.614624,8.643073,-0.0014287194,0.0012456048,0.003382296,0.0005561095,0.00072167185,-0.0071382667"
1212,"1213,2.1243517,-0.04568325,0.15305448,-0.41584906,-4.614624,8.643073,-0.0014287194,0.0012456048,0.003382296,0.0005561095,0.00072167185,-0.0071382667"
