,"id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z"
336,"337,-2.49637,2.7646973,1.3877332,3.8874974,-8.6715,2.4213276,0.06675058,-0.07090366,-0.07243671,-0.3427334,0.059671234,-0.6804122"
337,"338,-2.49637,2.7646973,1.3877332,3.8874974,-8.6715,2.4213276,0.06675058,-0.07090366,-0.07243671,-0.3427334,0.059671234,-0.6804122"
338,"339,-2.49637,2.7646973,1.3877332,3.8874974,-8.6715,2.4213276,0.06675058,-0.07090366,-0.07243671,-0.3427334,0.059671234,-0.6804122"
339,"340,-2.49637,2.7646973,1.3877332,3.8874974,-8.6715,2.4213276,0.06675058,-0.07090366,-0.07243671,-0.3427334,0.059671234,-0.6804122"
340,"341,-2.49637,2.7646973,1.3877332,3.8874974,-8.6715,2.4213276,0.06675058,-0.07090366,-0.07243671,-0.3427334,0.059671234,-0.6804122"
341,"342,-2.49637,2.7646973,1.3877332,3.8874974,-8.6715,2.4213276,0.06675058,-0.07090366,-0.07243671,-0.3427334,0.059671234,-0.6804122"
342,"343,-2.4952607,2.7601745,1.3643043,3.9018652,-8.650417,2.4730809,0.06998915,-0.06474696,-0.06510042,-0.2582894,-0.03726679,-0.15627126"
343,"344,-2.4952607,2.7601745,1.3643043,3.9018652,-8.650417,2.4730809,0.06998915,-0.06474696,-0.06510042,-0.2582894,-0.03726679,-0.15627126"
344,"345,-2.4952607,2.7601745,1.3643043,3.9018652,-8.650417,2.4730809,0.06998915,-0.06474696,-0.06510042,-0.2582894,-0.03726679,-0.15627126"
345,"346,-2.4952607,2.7601745,1.3643043,3.9018652,-8.650417,2.4730809,0.06998915,-0.06474696,-0.06510042,-0.2582894,-0.03726679,-0.15627126"
346,"347,-2.4952607,2.7601745,1.3643043,3.9018652,-8.650417,2.4730809,0.06998915,-0.06474696,-0.06510042,-0.2582894,-0.03726679,-0.15627126"
347,"348,-2.4952607,2.7601745,1.3643043,3.9018652,-8.650417,2.4730809,0.06998915,-0.06474696,-0.06510042,-0.2582894,-0.03726679,-0.15627126"
348,"349,-2.4952607,2.7601745,1.3643043,3.8659499,-8.664248,2.4810512,0.05143922,-0.05161914,-0.04612038,-0.19556698,0.5792757,-0.7782924"
349,"350,-2.4952607,2.7601745,1.3643043,3.8659499,-8.664248,2.4810512,0.05143922,-0.05161914,-0.04612038,-0.19556698,0.5792757,-0.7782924"
350,"351,-2.4952607,2.7601745,1.3643043,3.8659499,-8.664248,2.4810512,0.05143922,-0.05161914,-0.04612038,-0.19556698,0.5792757,-0.7782924"
351,"352,-2.4952607,2.7601745,1.3643043,3.8659499,-8.664248,2.4810512,0.05143922,-0.05161914,-0.04612038,-0.19556698,0.5792757,-0.7782924"
352,"353,-2.4952607,2.7601745,1.3643043,3.8659499,-8.664248,2.4810512,0.05143922,-0.05161914,-0.04612038,-0.19556698,0.5792757,-0.7782924"
353,"354,-2.4952607,2.7601745,1.3643043,3.8659499,-8.664248,2.4810512,0.05143922,-0.05161914,-0.04612038,-0.19556698,0.5792757,-0.7782924"
354,"355,-2.4952607,2.7601745,1.3643043,3.8425593,-8.665111,2.514155,0.022367656,-0.039297234,-0.028745791,0.26722148,-0.43364897,-0.00955497"
355,"356,-2.4952607,2.7601745,1.3643043,3.8425593,-8.665111,2.514155,0.022367656,-0.039297234,-0.028745791,0.26722148,-0.43364897,-0.00955497"
356,"357,-2.4952607,2.7601745,1.3643043,3.8425593,-8.665111,2.514155,0.022367656,-0.039297234,-0.028745791,0.26722148,-0.43364897,-0.00955497"
357,"358,-2.4952607,2.7601745,1.3643043,3.8425593,-8.665111,2.514155,0.022367656,-0.039297234,-0.028745791,0.26722148,-0.43364897,-0.00955497"
358,"359,-2.4952607,2.7601745,1.3643043,3.8425593,-8.665111,2.514155,0.022367656,-0.039297234,-0.028745791,0.26722148,-0.43364897,-0.00955497"
359,"360,-2.4952607,2.7601745,1.3643043,3.8425593,-8.665111,2.514155,0.022367656,-0.039297234,-0.028745791,0.26722148,-0.43364897,-0.00955497"
360,"361,-2.5127141,2.7657692,1.3292043,3.8236377,-8.663732,2.5475378,0.010965581,-0.033676043,-0.020943195,-0.21745224,-0.17139107,-0.37711877"
361,"362,-2.5127141,2.7657692,1.3292043,3.8236377,-8.663732,2.5475378,0.010965581,-0.033676043,-0.020943195,-0.21745224,-0.17139107,-0.37711877"
362,"363,-2.5127141,2.7657692,1.3292043,3.8236377,-8.663732,2.5475378,0.010965581,-0.033676043,-0.020943195,-0.21745224,-0.17139107,-0.37711877"
363,"364,-2.5127141,2.7657692,1.3292043,3.8236377,-8.663732,2.5475378,0.010965581,-0.033676043,-0.020943195,-0.21745224,-0.17139107,-0.37711877"
364,"365,-2.5127141,2.7657692,1.3292043,3.8236377,-8.663732,2.5475378,0.010965581,-0.033676043,-0.020943195,-0.21745224,-0.17139107,-0.37711877"
365,"366,-2.5127141,2.7657692,1.3292043,3.8236377,-8.663732,2.5475378,0.010965581,-0.033676043,-0.020943195,-0.21745224,-0.17139107,-0.37711877"
366,"367,-2.5127141,2.7657692,1.3292043,3.821559,-8.674055,2.5153224,0.019875381,-0.031233806,-0.016818859,-0.36214596,0.9062888,-0.3208528"
367,"368,-2.5127141,2.7657692,1.3292043,3.821559,-8.674055,2.5153224,0.019875381,-0.031233806,-0.016818859,-0.36214596,0.9062888,-0.3208528"
368,"369,-2.5127141,2.7657692,1.3292043,3.821559,-8.674055,2.5153224,0.019875381,-0.031233806,-0.016818859,-0.36214596,0.9062888,-0.3208528"
369,"370,-2.5127141,2.7657692,1.3292043,3.821559,-8.674055,2.5153224,0.019875381,-0.031233806,-0.016818859,-0.36214596,0.9062888,-0.3208528"
370,"371,-2.5127141,2.7657692,1.3292043,3.821559,-8.674055,2.5153224,0.019875381,-0.031233806,-0.016818859,-0.36214596,0.9062888,-0.3208528"
371,"372,-2.5127141,2.7657692,1.3292043,3.821559,-8.674055,2.5153224,0.019875381,-0.031233806,-0.016818859,-0.36214596,0.9062888,-0.3208528"
372,"373,-2.5127141,2.7657692,1.3292043,3.821559,-8.674055,2.5153224,0.019875381,-0.031233806,-0.016818859,-0.36214596,0.9062888,-0.3208528"
373,"374,-2.516776,2.7643237,1.2995853,3.8271341,-8.671773,2.5147135,0.0297987,-0.028068693,-0.011398881,-0.29128915,-0.47093666,-0.104680285"
374,"375,-2.516776,2.7643237,1.2995853,3.8271341,-8.671773,2.5147135,0.0297987,-0.028068693,-0.011398881,-0.29128915,-0.47093666,-0.104680285"
375,"376,-2.516776,2.7643237,1.2995853,3.8271341,-8.671773,2.5147135,0.0297987,-0.028068693,-0.011398881,-0.29128915,-0.47093666,-0.104680285"
376,"377,-2.516776,2.7643237,1.2995853,3.8271341,-8.671773,2.5147135,0.0297987,-0.028068693,-0.011398881,-0.29128915,-0.47093666,-0.104680285"
377,"378,-2.516776,2.7643237,1.2995853,3.8271341,-8.671773,2.5147135,0.0297987,-0.028068693,-0.011398881,-0.29128915,-0.47093666,-0.104680285"
378,"379,-2.516776,2.7643237,1.2995853,3.8002615,-8.686461,2.5047517,0.026718754,-0.023092661,-0.0034823704,-0.270599,1.2789197,-0.25554678"
379,"380,-2.516776,2.7643237,1.2995853,3.8002615,-8.686461,2.5047517,0.026718754,-0.023092661,-0.0034823704,-0.270599,1.2789197,-0.25554678"
380,"381,-2.516776,2.7643237,1.2995853,3.8002615,-8.686461,2.5047517,0.026718754,-0.023092661,-0.0034823704,-0.270599,1.2789197,-0.25554678"
381,"382,-2.516776,2.7643237,1.2995853,3.8002615,-8.686461,2.5047517,0.026718754,-0.023092661,-0.0034823704,-0.270599,1.2789197,-0.25554678"
382,"383,-2.516776,2.7643237,1.2995853,3.8002615,-8.686461,2.5047517,0.026718754,-0.023092661,-0.0034823704,-0.270599,1.2789197,-0.25554678"
383,"384,-2.516776,2.7643237,1.2995853,3.8002615,-8.686461,2.5047517,0.026718754,-0.023092661,-0.0034823704,-0.270599,1.2789197,-0.25554678"
384,"385,-2.5293286,2.7670307,1.2722895,3.7804315,-8.680992,2.5532546,0.02030868,-0.020685557,0.0008133693,0.563031,-0.833569,0.07399334"
385,"386,-2.5293286,2.7670307,1.2722895,3.7804315,-8.680992,2.5532546,0.02030868,-0.020685557,0.0008133693,0.563031,-0.833569,0.07399334"
386,"387,-2.5293286,2.7670307,1.2722895,3.7804315,-8.680992,2.5532546,0.02030868,-0.020685557,0.0008133693,0.563031,-0.833569,0.07399334"
387,"388,-2.5293286,2.7670307,1.2722895,3.7804315,-8.680992,2.5532546,0.02030868,-0.020685557,0.0008133693,0.563031,-0.833569,0.07399334"
388,"389,-2.5293286,2.7670307,1.2722895,3.7804315,-8.680992,2.5532546,0.02030868,-0.020685557,0.0008133693,0.563031,-0.833569,0.07399334"
389,"390,-2.5293286,2.7670307,1.2722895,3.7804315,-8.680992,2.5532546,0.02030868,-0.020685557,0.0008133693,0.563031,-0.833569,0.07399334"
390,"391,-2.5293286,2.7670307,1.2722895,3.7435913,-8.683955,2.5970793,0.028323136,-0.015734011,0.012300613,-0.1626452,0.044246305,-0.7567026"
391,"392,-2.5293286,2.7670307,1.2722895,3.7435913,-8.683955,2.5970793,0.028323136,-0.015734011,0.012300613,-0.1626452,0.044246305,-0.7567026"
392,"393,-2.5293286,2.7670307,1.2722895,3.7435913,-8.683955,2.5970793,0.028323136,-0.015734011,0.012300613,-0.1626452,0.044246305,-0.7567026"
393,"394,-2.5293286,2.7670307,1.2722895,3.7435913,-8.683955,2.5970793,0.028323136,-0.015734011,0.012300613,-0.1626452,0.044246305,-0.7567026"
394,"395,-2.5293286,2.7670307,1.2722895,3.7435913,-8.683955,2.5970793,0.028323136,-0.015734011,0.012300613,-0.1626452,0.044246305,-0.7567026"
395,"396,-2.5293286,2.7670307,1.2722895,3.7435913,-8.683955,2.5970793,0.028323136,-0.015734011,0.012300613,-0.1626452,0.044246305,-0.7567026"
396,"397,-2.544442,2.7703283,1.2464123,3.7241182,-8.687353,2.6136622,0.039281264,0.0025433758,0.04634821,-0.23198996,-0.021019233,0.54483575"
397,"398,-2.544442,2.7703283,1.2464123,3.7241182,-8.687353,2.6136622,0.039281264,0.0025433758,0.04634821,-0.23198996,-0.021019233,0.54483575"
398,"399,-2.544442,2.7703283,1.2464123,3.7241182,-8.687353,2.6136622,0.039281264,0.0025433758,0.04634821,-0.23198996,-0.021019233,0.54483575"
399,"400,-2.544442,2.7703283,1.2464123,3.7241182,-8.687353,2.6136622,0.039281264,0.0025433758,0.04634821,-0.23198996,-0.021019233,0.54483575"
400,"401,-2.544442,2.7703283,1.2464123,3.7241182,-8.687353,2.6136622,0.039281264,0.0025433758,0.04634821,-0.23198996,-0.021019233,0.54483575"
401,"402,-2.544442,2.7703283,1.2464123,3.7241182,-8.687353,2.6136622,0.039281264,0.0025433758,0.04634821,-0.23198996,-0.021019233,0.54483575"
402,"403,-2.5518162,2.7709022,1.2368248,3.7062259,-8.674842,2.6798103,0.028857576,0.027700335,0.08732754,-0.46469188,-0.49565518,0.034665816"
403,"404,-2.5518162,2.7709022,1.2368248,3.7062259,-8.674842,2.6798103,0.028857576,0.027700335,0.08732754,-0.46469188,-0.49565518,0.034665816"
404,"405,-2.5518162,2.7709022,1.2368248,3.7062259,-8.674842,2.6798103,0.028857576,0.027700335,0.08732754,-0.46469188,-0.49565518,0.034665816"
405,"406,-2.5518162,2.7709022,1.2368248,3.7062259,-8.674842,2.6798103,0.028857576,0.027700335,0.08732754,-0.46469188,-0.49565518,0.034665816"
406,"407,-2.5518162,2.7709022,1.2368248,3.7062259,-8.674842,2.6798103,0.028857576,0.027700335,0.08732754,-0.46469188,-0.49565518,0.034665816"
407,"408,-2.5518162,2.7709022,1.2368248,3.7062259,-8.674842,2.6798103,0.028857576,0.027700335,0.08732754,-0.46469188,-0.49565518,0.034665816"
408,"409,-2.5628142,2.773484,1.2284328,3.6656494,-8.666754,2.7605753,-0.006122627,0.04202479,0.105594285,-0.21110383,0.89580655,-0.96115214"
409,"410,-2.5628142,2.773484,1.2284328,3.6656494,-8.666754,2.7605753,-0.006122627,0.04202479,0.105594285,-0.21110383,0.89580655,-0.96115214"
410,"411,-2.5628142,2.773484,1.2284328,3.6656494,-8.666754,2.7605753,-0.006122627,0.04202479,0.105594285,-0.21110383,0.89580655,-0.96115214"
411,"412,-2.5628142,2.773484,1.2284328,3.6656494,-8.666754,2.7605753,-0.006122627,0.04202479,0.105594285,-0.21110383,0.89580655,-0.96115214"
412,"413,-2.5628142,2.773484,1.2284328,3.6656494,-8.666754,2.7605753,-0.006122627,0.04202479,0.105594285,-0.21110383,0.89580655,-0.96115214"
413,"414,-2.5628142,2.773484,1.2284328,3.6656494,-8.666754,2.7605753,-0.006122627,0.04202479,0.105594285,-0.21110383,0.89580655,-0.96115214"
414,"415,-2.5628142,2.773484,1.2284328,3.6215603,-8.66196,2.8328688,-0.040680174,0.03688374,0.09096854,0.464833,-0.56999975,0.45784342"
415,"416,-2.5628142,2.773484,1.2284328,3.6215603,-8.66196,2.8328688,-0.040680174,0.03688374,0.09096854,0.464833,-0.56999975,0.45784342"
416,"417,-2.5628142,2.773484,1.2284328,3.6215603,-8.66196,2.8328688,-0.040680174,0.03688374,0.09096854,0.464833,-0.56999975,0.45784342"
417,"418,-2.5628142,2.773484,1.2284328,3.6215603,-8.66196,2.8328688,-0.040680174,0.03688374,0.09096854,0.464833,-0.56999975,0.45784342"
418,"419,-2.5628142,2.773484,1.2284328,3.6215603,-8.66196,2.8328688,-0.040680174,0.03688374,0.09096854,0.464833,-0.56999975,0.45784342"
419,"420,-2.5628142,2.773484,1.2284328,3.6215603,-8.66196,2.8328688,-0.040680174,0.03688374,0.09096854,0.464833,-0.56999975,0.45784342"
420,"421,-2.5828469,2.7773228,1.2103108,3.5982566,-8.654556,2.8847167,-0.047150932,0.02217496,0.06458301,-0.44348237,1.8078709,0.56856126"
421,"422,-2.5828469,2.7773228,1.2103108,3.5982566,-8.654556,2.8847167,-0.047150932,0.02217496,0.06458301,-0.44348237,1.8078709,0.56856126"
422,"423,-2.5828469,2.7773228,1.2103108,3.5982566,-8.654556,2.8847167,-0.047150932,0.02217496,0.06458301,-0.44348237,1.8078709,0.56856126"
423,"424,-2.5828469,2.7773228,1.2103108,3.5982566,-8.654556,2.8847167,-0.047150932,0.02217496,0.06458301,-0.44348237,1.8078709,0.56856126"
424,"425,-2.5828469,2.7773228,1.2103108,3.5982566,-8.654556,2.8847167,-0.047150932,0.02217496,0.06458301,-0.44348237,1.8078709,0.56856126"
425,"426,-2.5828469,2.7773228,1.2103108,3.5982566,-8.654556,2.8847167,-0.047150932,0.02217496,0.06458301,-0.44348237,1.8078709,0.56856126"
426,"427,-2.5855849,2.7747724,1.199056,3.61225,-8.642672,2.9028032,-0.033465248,0.007865408,0.041332785,0.29060343,-0.21610327,0.31804994"
427,"428,-2.5855849,2.7747724,1.199056,3.61225,-8.642672,2.9028032,-0.033465248,0.007865408,0.041332785,0.29060343,-0.21610327,0.31804994"
428,"429,-2.5855849,2.7747724,1.199056,3.61225,-8.642672,2.9028032,-0.033465248,0.007865408,0.041332785,0.29060343,-0.21610327,0.31804994"
429,"430,-2.5855849,2.7747724,1.199056,3.61225,-8.642672,2.9028032,-0.033465248,0.007865408,0.041332785,0.29060343,-0.21610327,0.31804994"
430,"431,-2.5855849,2.7747724,1.199056,3.61225,-8.642672,2.9028032,-0.033465248,0.007865408,0.041332785,0.29060343,-0.21610327,0.31804994"
431,"432,-2.5855849,2.7747724,1.199056,3.61225,-8.642672,2.9028032,-0.033465248,0.007865408,0.041332785,0.29060343,-0.21610327,0.31804994"
432,"433,-2.5855849,2.7747724,1.199056,3.61225,-8.642672,2.9028032,-0.033465248,0.007865408,0.041332785,0.29060343,-0.21610327,0.31804994"
433,"434,-2.5855849,2.7747724,1.199056,3.6308165,-8.632617,2.9095507,-0.03192155,-0.0064473357,0.01512079,-0.2673709,0.24326083,0.12593268"
434,"435,-2.5855849,2.7747724,1.199056,3.6308165,-8.632617,2.9095507,-0.03192155,-0.0064473357,0.01512079,-0.2673709,0.24326083,0.12593268"
435,"436,-2.5855849,2.7747724,1.199056,3.6308165,-8.632617,2.9095507,-0.03192155,-0.0064473357,0.01512079,-0.2673709,0.24326083,0.12593268"
436,"437,-2.5855849,2.7747724,1.199056,3.6308165,-8.632617,2.9095507,-0.03192155,-0.0064473357,0.01512079,-0.2673709,0.24326083,0.12593268"
437,"438,-2.5855849,2.7747724,1.199056,3.6308165,-8.632617,2.9095507,-0.03192155,-0.0064473357,0.01512079,-0.2673709,0.24326083,0.12593268"
438,"439,-2.5897713,2.7691684,1.178004,3.645328,-8.62138,2.9246833,-0.05974325,-0.022054657,-0.018693654,0.16267258,0.8018326,0.044983946"
439,"440,-2.5897713,2.7691684,1.178004,3.645328,-8.62138,2.9246833,-0.05974325,-0.022054657,-0.018693654,0.16267258,0.8018326,0.044983946"
440,"441,-2.5897713,2.7691684,1.178004,3.645328,-8.62138,2.9246833,-0.05974325,-0.022054657,-0.018693654,0.16267258,0.8018326,0.044983946"
441,"442,-2.5897713,2.7691684,1.178004,3.645328,-8.62138,2.9246833,-0.05974325,-0.022054657,-0.018693654,0.16267258,0.8018326,0.044983946"
442,"443,-2.5897713,2.7691684,1.178004,3.645328,-8.62138,2.9246833,-0.05974325,-0.022054657,-0.018693654,0.16267258,0.8018326,0.044983946"
443,"444,-2.5897713,2.7691684,1.178004,3.645328,-8.62138,2.9246833,-0.05974325,-0.022054657,-0.018693654,0.16267258,0.8018326,0.044983946"
444,"445,-2.5897713,2.7691684,1.178004,3.6563153,-8.621958,2.9092233,-0.100602284,-0.03222071,-0.043628108,0.18234093,-0.033389486,-0.05226237"
445,"446,-2.5897713,2.7691684,1.178004,3.6563153,-8.621958,2.9092233,-0.100602284,-0.03222071,-0.043628108,0.18234093,-0.033389486,-0.05226237"
446,"447,-2.5897713,2.7691684,1.178004,3.6563153,-8.621958,2.9092233,-0.100602284,-0.03222071,-0.043628108,0.18234093,-0.033389486,-0.05226237"
447,"448,-2.5897713,2.7691684,1.178004,3.6563153,-8.621958,2.9092233,-0.100602284,-0.03222071,-0.043628108,0.18234093,-0.033389486,-0.05226237"
448,"449,-2.5897713,2.7691684,1.178004,3.6563153,-8.621958,2.9092233,-0.100602284,-0.03222071,-0.043628108,0.18234093,-0.033389486,-0.05226237"
449,"450,-2.5897713,2.7691684,1.178004,3.6563153,-8.621958,2.9092233,-0.100602284,-0.03222071,-0.043628108,0.18234093,-0.033389486,-0.05226237"
450,"451,-2.588402,2.7611995,1.1581804,3.7053301,-8.601731,2.9070816,-0.115583606,-0.031871513,-0.04100169,0.019914197,-0.13920091,-0.037837245"
451,"452,-2.588402,2.7611995,1.1581804,3.7053301,-8.601731,2.9070816,-0.115583606,-0.031871513,-0.04100169,0.019914197,-0.13920091,-0.037837245"
452,"453,-2.588402,2.7611995,1.1581804,3.7053301,-8.601731,2.9070816,-0.115583606,-0.031871513,-0.04100169,0.019914197,-0.13920091,-0.037837245"
453,"454,-2.588402,2.7611995,1.1581804,3.7053301,-8.601731,2.9070816,-0.115583606,-0.031871513,-0.04100169,0.019914197,-0.13920091,-0.037837245"
454,"455,-2.588402,2.7611995,1.1581804,3.7053301,-8.601731,2.9070816,-0.115583606,-0.031871513,-0.04100169,0.019914197,-0.13920091,-0.037837245"
455,"456,-2.588402,2.7611995,1.1581804,3.7053301,-8.601731,2.9070816,-0.115583606,-0.031871513,-0.04100169,0.019914197,-0.13920091,-0.037837245"
456,"457,-2.588402,2.7611995,1.1581804,3.7430048,-8.5974455,2.871276,-0.08585837,-0.025295358,-0.015339037,0.23803674,0.6837083,0.2572387"
457,"458,-2.588402,2.7611995,1.1581804,3.7430048,-8.5974455,2.871276,-0.08585837,-0.025295358,-0.015339037,0.23803674,0.6837083,0.2572387"
458,"459,-2.588402,2.7611995,1.1581804,3.7430048,-8.5974455,2.871276,-0.08585837,-0.025295358,-0.015339037,0.23803674,0.6837083,0.2572387"
459,"460,-2.588402,2.7611995,1.1581804,3.7430048,-8.5974455,2.871276,-0.08585837,-0.025295358,-0.015339037,0.23803674,0.6837083,0.2572387"
460,"461,-2.588402,2.7611995,1.1581804,3.7430048,-8.5974455,2.871276,-0.08585837,-0.025295358,-0.015339037,0.23803674,0.6837083,0.2572387"
461,"462,-2.588402,2.7611995,1.1581804,3.7430048,-8.5974455,2.871276,-0.08585837,-0.025295358,-0.015339037,0.23803674,0.6837083,0.2572387"
462,"463,-2.5820148,2.753658,1.1331705,3.7663617,-8.615885,2.7841399,-0.040445957,-0.019576224,0.010001035,-0.08271389,-0.0025073565,0.29131037"
463,"464,-2.5820148,2.753658,1.1331705,3.7663617,-8.615885,2.7841399,-0.040445957,-0.019576224,0.010001035,-0.08271389,-0.0025073565,0.29131037"
464,"465,-2.5820148,2.753658,1.1331705,3.7663617,-8.615885,2.7841399,-0.040445957,-0.019576224,0.010001035,-0.08271389,-0.0025073565,0.29131037"
465,"466,-2.5820148,2.753658,1.1331705,3.7663617,-8.615885,2.7841399,-0.040445957,-0.019576224,0.010001035,-0.08271389,-0.0025073565,0.29131037"
466,"467,-2.5820148,2.753658,1.1331705,3.7663617,-8.615885,2.7841399,-0.040445957,-0.019576224,0.010001035,-0.08271389,-0.0025073565,0.29131037"
467,"468,-2.5820148,2.753658,1.1331705,3.7663617,-8.615885,2.7841399,-0.040445957,-0.019576224,0.010001035,-0.08271389,-0.0025073565,0.29131037"
468,"469,-2.5721562,2.7472878,1.1194873,3.8289926,-8.622132,2.6773217,-0.026370624,-0.016725171,0.01656335,-0.109521255,0.1120507,-0.035876308"
469,"470,-2.5721562,2.7472878,1.1194873,3.8289926,-8.622132,2.6773217,-0.026370624,-0.016725171,0.01656335,-0.109521255,0.1120507,-0.035876308"
470,"471,-2.5721562,2.7472878,1.1194873,3.8289926,-8.622132,2.6773217,-0.026370624,-0.016725171,0.01656335,-0.109521255,0.1120507,-0.035876308"
471,"472,-2.5721562,2.7472878,1.1194873,3.8289926,-8.622132,2.6773217,-0.026370624,-0.016725171,0.01656335,-0.109521255,0.1120507,-0.035876308"
472,"473,-2.5721562,2.7472878,1.1194873,3.8289926,-8.622132,2.6773217,-0.026370624,-0.016725171,0.01656335,-0.109521255,0.1120507,-0.035876308"
473,"474,-2.5721562,2.7472878,1.1194873,3.8289926,-8.622132,2.6773217,-0.026370624,-0.016725171,0.01656335,-0.109521255,0.1120507,-0.035876308"
474,"475,-2.560532,2.7403533,1.1071208,3.9005408,-8.623343,2.5679026,-0.059750702,-0.012234607,0.0063855876,0.3351224,-0.28442144,0.38104594"
475,"476,-2.560532,2.7403533,1.1071208,3.9005408,-8.623343,2.5679026,-0.059750702,-0.012234607,0.0063855876,0.3351224,-0.28442144,0.38104594"
476,"477,-2.560532,2.7403533,1.1071208,3.9005408,-8.623343,2.5679026,-0.059750702,-0.012234607,0.0063855876,0.3351224,-0.28442144,0.38104594"
477,"478,-2.560532,2.7403533,1.1071208,3.9005408,-8.623343,2.5679026,-0.059750702,-0.012234607,0.0063855876,0.3351224,-0.28442144,0.38104594"
478,"479,-2.560532,2.7403533,1.1071208,3.9005408,-8.623343,2.5679026,-0.059750702,-0.012234607,0.0063855876,0.3351224,-0.28442144,0.38104594"
479,"480,-2.560532,2.7403533,1.1071208,3.9005408,-8.623343,2.5679026,-0.059750702,-0.012234607,0.0063855876,0.3351224,-0.28442144,0.38104594"
480,"481,-2.5507944,2.7354581,1.0946833,3.952819,-8.632452,2.454868,-0.100743875,-0.0047013597,-0.010090464,-0.09104141,0.26426664,-0.17228313"
481,"482,-2.5507944,2.7354581,1.0946833,3.952819,-8.632452,2.454868,-0.100743875,-0.0047013597,-0.010090464,-0.09104141,0.26426664,-0.17228313"
482,"483,-2.5507944,2.7354581,1.0946833,3.952819,-8.632452,2.454868,-0.100743875,-0.0047013597,-0.010090464,-0.09104141,0.26426664,-0.17228313"
483,"484,-2.5507944,2.7354581,1.0946833,3.952819,-8.632452,2.454868,-0.100743875,-0.0047013597,-0.010090464,-0.09104141,0.26426664,-0.17228313"
484,"485,-2.5507944,2.7354581,1.0946833,3.952819,-8.632452,2.454868,-0.100743875,-0.0047013597,-0.010090464,-0.09104141,0.26426664,-0.17228313"
485,"486,-2.5507944,2.7354581,1.0946833,3.952819,-8.632452,2.454868,-0.100743875,-0.0047013597,-0.010090464,-0.09104141,0.26426664,-0.17228313"
486,"487,-2.5507944,2.7354581,1.0946833,3.9842012,-8.635984,2.3908808,-0.09231742,0.0010486502,-0.025100533,0.18110846,-0.4711934,0.039381254"
487,"488,-2.5507944,2.7354581,1.0946833,3.9842012,-8.635984,2.3908808,-0.09231742,0.0010486502,-0.025100533,0.18110846,-0.4711934,0.039381254"
488,"489,-2.5507944,2.7354581,1.0946833,3.9842012,-8.635984,2.3908808,-0.09231742,0.0010486502,-0.025100533,0.18110846,-0.4711934,0.039381254"
489,"490,-2.5507944,2.7354581,1.0946833,3.9842012,-8.635984,2.3908808,-0.09231742,0.0010486502,-0.025100533,0.18110846,-0.4711934,0.039381254"
490,"491,-2.5507944,2.7354581,1.0946833,3.9842012,-8.635984,2.3908808,-0.09231742,0.0010486502,-0.025100533,0.18110846,-0.4711934,0.039381254"
491,"492,-2.5507944,2.7354581,1.0946833,3.9842012,-8.635984,2.3908808,-0.09231742,0.0010486502,-0.025100533,0.18110846,-0.4711934,0.039381254"
492,"493,-2.543604,2.7334979,1.0829234,3.9776554,-8.652989,2.3397489,-0.033676043,0.0019344136,-0.03681348,-0.4150581,0.5506485,0.9996589"
493,"494,-2.543604,2.7334979,1.0829234,3.9776554,-8.652989,2.3397489,-0.033676043,0.0019344136,-0.03681348,-0.4150581,0.5506485,0.9996589"
494,"495,-2.543604,2.7334979,1.0829234,3.9776554,-8.652989,2.3397489,-0.033676043,0.0019344136,-0.03681348,-0.4150581,0.5506485,0.9996589"
495,"496,-2.543604,2.7334979,1.0829234,3.9776554,-8.652989,2.3397489,-0.033676043,0.0019344136,-0.03681348,-0.4150581,0.5506485,0.9996589"
496,"497,-2.543604,2.7334979,1.0829234,3.9776554,-8.652989,2.3397489,-0.033676043,0.0019344136,-0.03681348,-0.4150581,0.5506485,0.9996589"
497,"498,-2.543604,2.7334979,1.0829234,3.9776554,-8.652989,2.3397489,-0.033676043,0.0019344136,-0.03681348,-0.4150581,0.5506485,0.9996589"
498,"499,-2.543604,2.7334979,1.0829234,4.004812,-8.651957,2.2968493,0.024611874,0.0032630586,-0.040912263,0.113409124,0.04555569,0.022474268"
499,"500,-2.543604,2.7334979,1.0829234,4.004812,-8.651957,2.2968493,0.024611874,0.0032630586,-0.040912263,0.113409124,0.04555569,0.022474268"
500,"501,-2.543604,2.7334979,1.0829234,4.004812,-8.651957,2.2968493,0.024611874,0.0032630586,-0.040912263,0.113409124,0.04555569,0.022474268"
501,"502,-2.543604,2.7334979,1.0829234,4.004812,-8.651957,2.2968493,0.024611874,0.0032630586,-0.040912263,0.113409124,0.04555569,0.022474268"
502,"503,-2.543604,2.7334979,1.0829234,4.004812,-8.651957,2.2968493,0.024611874,0.0032630586,-0.040912263,0.113409124,0.04555569,0.022474268"
503,"504,-2.543604,2.7334979,1.0829234,4.004812,-8.651957,2.2968493,0.024611874,0.0032630586,-0.040912263,0.113409124,0.04555569,0.022474268"
504,"505,-2.538046,2.7340648,1.0790895,3.9832044,-8.673142,2.2541234,0.033750568,0.013530249,-0.03209828,0.35135868,-0.2660683,0.6843948"
